player_id,given_name,family_name,birth_date,pan_wd_id,pan_wp_id,pan_slug,pan_name,pan_occupation,match_method
P-93667,Jonathan,de Guzmán,1987-09-13,Q372470,3538161,Jonathan_de_Guzmán,Jonathan de Guzmán,SOCCER PLAYER,slug_exacto
P-27345,Bertus,de Harder,1920-01-14,,,,,,sin_match
P-05120,José,de Jesús Corona,1981-01-26,Q530450,5159551,José_de_Jesús_Corona,José de Jesús Corona,SOCCER PLAYER,slug_exacto
P-17688,Frenkie,de Jong,1997-05-12,Q19898898,47231812,Frenkie_de_Jong,Frenkie de Jong,SOCCER PLAYER,slug_exacto
P-64551,Luuk,de Jong,1990-08-27,Q313911,20840639,Luuk_de_Jong,Luuk de Jong,SOCCER PLAYER,slug_exacto
P-53668,Nigel,de Jong,1984-11-30,Q185650,3720162,Nigel_de_Jong,Nigel de Jong,SOCCER PLAYER,slug_exacto
P-43188,Theo,de Jong,1947-08-11,Q1192044,7644288,Theo_de_Jong,Theo de Jong,SOCCER PLAYER,slug_exacto
P-61810,Charles,De Ketelaere,2001-03-10,Q68607008,62134703,Charles_De_Ketelaere,Charles De Ketelaere,SOCCER PLAYER,slug_exacto
P-26973,Antonio,de la Cruz,1947-05-07,Q606105,15022027,Antonio_de_la_Cruz,Antonio de la Cruz,SOCCER PLAYER,slug_exacto
P-86878,Nicolás,de la Cruz,1997-06-01,Q20994037,51552004,Nicolás_De_La_Cruz,Nicolás De La Cruz,SOCCER PLAYER,api_qid
P-92146,Ulises,de la Cruz,1974-02-08,Q353013,1322817,Ulises_de_la_Cruz,Ulises de la Cruz,SOCCER PLAYER,slug_exacto
P-08713,Antonio,de la Torre,1951-09-21,Q520515,26570954,"Antonio_de_la_Torre_(footballer,_born_1951)",Antonio de la Torre,SOCCER PLAYER,api_qid
P-74007,Luca,de la Torre,1998-05-23,Q26251807,51287608,Luca_de_la_Torre,Luca de la Torre,SOCCER PLAYER,slug_exacto
P-38349,Orlando,de la Torre,1943-11-21,Q2476613,26321924,Orlando_de_la_Torre,Orlando de la Torre,SOCCER PLAYER,slug_exacto
P-79515,Mario,de las Casas,1901-01-31,Q2622297,33221596,Mario_de_las_Casas,Mario de las Casas,SOCCER PLAYER,slug_exacto
P-58404,Hugo,de León,1958-02-27,Q2087275,5093892,Hugo_de_León,Hugo de León,SOCCER PLAYER,slug_exacto
P-73572,Matthijs,de Ligt,1999-08-12,Q26259982,51303795,Matthijs_de_Ligt,Matthijs de Ligt,SOCCER PLAYER,slug_exacto
P-10537,Carlos,de los Cobos,1958-12-10,Q1043320,7315335,Carlos_de_los_Cobos,Carlos de los Cobos,SOCCER PLAYER,slug_exacto
P-97963,Gonzalo,de los Santos,1976-07-19,Q608035,5682252,Gonzalo_de_los_Santos,Gonzalo de los Santos,SOCCER PLAYER,slug_exacto
P-90988,Pasquale,De Luca,1962-05-26,,,,,,sin_match
P-20709,Gabriel,De Michele,1941-03-06,Q1489134,10795925,Gabriel_De_Michèle,Gabriel De Michèle,SOCCER PLAYER,api_qid
P-32608,Fernando,De Napoli,1964-03-15,Q555361,6754924,Fernando_De_Napoli,Fernando De Napoli,SOCCER PLAYER,slug_exacto
P-37314,Rodrigo,De Paul,1994-05-24,Q6110670,41749517,Rodrigo_De_Paul,Rodrigo De Paul,SOCCER PLAYER,slug_exacto
P-24963,Javier,de Pedro,1973-08-04,Q462237,1360660,Javier_de_Pedro,Javier de Pedro,SOCCER PLAYER,slug_exacto
P-55965,Marten,de Roon,1991-03-29,Q285684,27487632,Marten_de_Roon,Marten de Roon,SOCCER PLAYER,slug_exacto
P-65802,Daniele,De Rossi,1983-07-24,Q168497,1686203,Daniele_De_Rossi,Daniele De Rossi,SOCCER PLAYER,slug_exacto
P-19910,Morgan,De Sanctis,1977-03-26,Q219618,3662109,Morgan_De_Sanctis,Morgan De Sanctis,SOCCER PLAYER,slug_exacto
P-11791,Jean-François,De Sart,1961-12-18,Q2538018,12885722,Jean-François_De_Sart,Jean-François De Sart,SOCCER PLAYER,slug_exacto
P-79995,Maurits,De Schrijver,1951-06-26,,,,,,sin_match
P-67615,Mattia,De Sciglio,1992-10-20,Q379805,33249313,Mattia_De_Sciglio,Mattia De Sciglio,SOCCER PLAYER,slug_exacto
P-62134,Gustavo,de Simone,1948-04-23,Q3779946,19269655,Gustavo_de_Simone,Gustavo de Simone,SOCCER PLAYER,slug_exacto
P-77530,Giancarlo,De Sisti,1943-03-13,Q633667,8523127,Giancarlo_De_Sisti,Giancarlo De Sisti,SOCCER PLAYER,slug_exacto
P-48592,Geert,De Vlieger,1971-10-16,Q265761,2807166,Geert_De_Vlieger,Geert De Vlieger,SOCCER PLAYER,slug_exacto
P-70280,Stefan,de Vrij,1992-02-05,Q195953,24470652,Stefan_de_Vrij,Stefan de Vrij,SOCCER PLAYER,slug_exacto
P-72937,Filip,De Wilde,1964-07-05,Q1337051,2511968,Filip_De_Wilde,Filip De Wilde,SOCCER PLAYER,slug_exacto
P-92587,Arie,de Winter,1913-10-27,,,,,,sin_match
P-94481,Alfons,De Winter,1908-09-12,,,,,,sin_match
P-25693,John,de Wolf,1962-12-10,Q1438559,5811960,John_de_Wolf,John de Wolf,SOCCER PLAYER,slug_exacto
P-39297,Michel,De Wolf,1958-01-19,Q1370504,3040786,Michel_De_Wolf,Michel De Wolf,SOCCER PLAYER,slug_exacto
P-93449,Demy,de Zeeuw,1983-05-26,Q214453,6616343,Demy_de_Zeeuw,Demy de Zeeuw,SOCCER PLAYER,slug_exacto
P-56669,Zeno,Debast,2003-10-24,Q106686485,67558629,Zeno_Debast,Zeno Debast,SOCCER PLAYER,slug_exacto
P-43350,Mathieu,Debuchy,1985-07-28,Q1908,2626733,Mathieu_Debuchy,Mathieu Debuchy,SOCCER PLAYER,slug_exacto
P-96343,not applicable,Deco,1977-08-27,Q659634,711941,Deco,Deco,SOCCER PLAYER,slug_exacto
P-21784,Zlatko,Dedić,1984-05-10,Q207158,6715143,Zlatko_Dedić,Zlatko Dedić,SOCCER PLAYER,slug_exacto
P-18539,Chad,Deering,1970-09-02,Q721590,5932590,Chad_Deering,Chad Deering,SOCCER PLAYER,slug_exacto
P-17071,Éric,Deflandre,1973-08-02,Q705806,3018749,Éric_Deflandre,Éric Deflandre,SOCCER PLAYER,api_qid
P-42890,Jermain,Defoe,1982-10-07,Q188746,1319785,Jermain_Defoe,Jermain Defoe,SOCCER PLAYER,slug_exacto
P-36153,Robert,Défossé,1909-06-16,Q524631,15820596,Robert_Défossé,Robert Défossé,SOCCER PLAYER,slug_exacto
P-03735,Steven,Defour,1988-04-15,Q430865,8453232,Steven_Defour,Steven Defour,SOCCER PLAYER,slug_exacto
P-06129,David,Degen,1983-02-15,Q472327,4581909,David_Degen,David Degen,SOCCER PLAYER,slug_exacto
P-10789,Philipp,Degen,1983-02-15,Q116067,4582202,Philipp_Degen,Philipp Degen,SOCCER PLAYER,slug_exacto
P-59727,Miloš,Degenek,1994-04-28,Q14309492,40078632,Miloš_Degenek,Miloš Degenek,SOCCER PLAYER,slug_exacto
P-32042,Josef,Degeorgi,1960-01-19,,,,,,sin_match
P-28230,Marc,Degryse,1965-09-04,Q559311,2575626,Marc_Degryse,Marc Degryse,SOCCER PLAYER,slug_exacto
P-29524,Vasile,Deheleanu,1910-08-12,Q2706985,28117362,Vasile_Deheleanu,Vasile Deheleanu,SOCCER PLAYER,slug_exacto
P-84406,Ashkan,Dejagah,1986-07-05,Q434136,4657900,Ashkan_Dejagah,Ashkan Dejagah,SOCCER PLAYER,slug_exacto
P-32063,Alfredo,del Águila,1935-01-03,Q2577398,33227795,Alfredo_del_Águila,Alfredo del Águila,SOCCER PLAYER,api_qid
P-17992,José,del Castillo,1943-01-01,Q2351762,33287936,José_del_Castillo_(footballer),José del Castillo,SOCCER PLAYER,slug_exacto
P-75144,Jesús,del Muro,1937-11-30,Q1381977,32588056,Jesús_del_Muro,Jesús del Muro,SOCCER PLAYER,slug_exacto
P-97610,Joaquín,del Olmo,1969-04-20,Q967902,5293190,Joaquín_del_Olmo,Joaquín del Olmo,SOCCER PLAYER,slug_exacto
P-83836,Alessandro,Del Piero,1974-11-09,Q624,20118104,Alessandro_Del_Piero,Alessandro Del Piero,SOCCER PLAYER,slug_exacto
P-80578,Luis,del Sol,1935-04-06,Q162892,8107572,Luis_del_Sol,Luis del Sol,SOCCER PLAYER,slug_exacto
P-57615,Thomas,Delaney,1991-09-03,Q961878,10793559,Thomas_Delaney,Thomas Delaney,SOCCER PLAYER,slug_exacto
P-45315,Gérard,Delbeke,1903-09-01,Q2300269,28388202,Gérard_Delbeke,Gérard Delbeke,SOCCER PLAYER,slug_exacto
P-37721,Augustin,Deleanu,1944-08-23,,,,,,sin_match
P-10604,Edmond,Delfour,1907-11-01,Q1285558,7044520,Edmond_Delfour,Edmond Delfour,SOCCER PLAYER,slug_exacto
P-19156,Agustín,Delgado,1974-12-23,Q313147,2417668,Agustín_Delgado,Agustín Delgado,SOCCER PLAYER,slug_exacto
P-93287,Edder,Delgado,1986-11-20,Q304507,29991645,Edder_Delgado,Edder Delgado,SOCCER PLAYER,slug_exacto
P-86786,José Ramón,Delgado,1935-08-25,Q923302,20054558,José_Ramos_Delgado,José Ramos Delgado,SOCCER PLAYER,slug_exacto
P-45030,Marcelo,Delgado,1973-03-24,Q507163,5680380,Marcelo_Delgado,Marcelo Delgado,SOCCER PLAYER,slug_exacto
P-75104,not applicable,Delgado,1979-11-01,Q1342923,5172412,Luís_Delgado,Luís Delgado,SOCCER PLAYER,slug_exacto
P-20267,Rogelio,Delgado,1959-10-12,Q2442172,9138983,Rogelio_Delgado,Rogelio Delgado,SOCCER PLAYER,slug_exacto
P-22739,José,Della Torre,1906-03-23,Q924366,17519836,José_Della_Torre,José Della Torre,SOCCER PLAYER,slug_exacto
P-10583,Pedro,Dellacha,1926-07-09,Q973151,19881601,Pedro_Dellacha,Pedro Dellacha,SOCCER PLAYER,slug_exacto
P-53878,Célestin,Delmer,1907-02-15,Q1150342,13685115,Célestin_Delmer,Célestin Delmer,SOCCER PLAYER,slug_exacto
P-16053,Fabian,Delph,1989-11-21,Q166285,11098110,Fabian_Delph,Fabian Delph,SOCCER PLAYER,slug_exacto
P-17035,Marco,Delvecchio,1973-04-07,Q250093,1476665,Marco_Delvecchio,Marco Delvecchio,SOCCER PLAYER,slug_exacto
P-30720,Attilio,Demaría,1909-03-19,Q517922,1395650,Attilio_Demaría,Attilio Demaría,SOCCER PLAYER,slug_exacto
P-12533,Mousa,Dembélé,1987-07-16,Q59194,7439047,Mousa_Dembélé_(Belgian_footballer),Mousa Dembélé,SOCCER PLAYER,slug_exacto
P-97778,Ousmane,Dembélé,1997-05-15,Q20851003,48621084,Ousmane_Dembélé,Ousmane Dembélé,SOCCER PLAYER,slug_exacto
P-02403,Emerich,Dembrovschi,1945-10-06,Q903653,11732849,Emerich_Dembrovschi,Emerich Dembrovschi,SOCCER PLAYER,slug_exacto
P-75763,Guy,Demel,1981-06-13,Q354919,3800694,Guy_Demel,Guy Demel,SOCCER PLAYER,slug_exacto
P-78640,Jay,DeMerit,1979-12-04,Q356072,5066315,Jay_DeMerit,Jay DeMerit,SOCCER PLAYER,slug_exacto
P-39810,Martín,Demichelis,1980-12-20,Q150947,2429811,Martín_Demichelis,Martín Demichelis,SOCCER PLAYER,slug_exacto
P-95299,Stéphane,Demol,1966-03-11,Q280767,9724880,Stéphane_Demol,Stéphane Demol,SOCCER PLAYER,slug_exacto
P-18672,Clint,Dempsey,1983-03-09,Q201860,1007499,Clint_Dempsey,Clint Dempsey,SOCCER PLAYER,slug_exacto
P-18580,Anatoliy,Demyanenko,1959-02-19,Q488165,5146631,Anatoliy_Demyanenko,Anatoliy Demyanenko,SOCCER PLAYER,slug_exacto
P-73834,Leander,Dendoncker,1995-04-15,Q14852383,40106053,Leander_Dendoncker,Leander Dendoncker,SOCCER PLAYER,slug_exacto
P-07526,Alberto,Denegri,1906-08-07,Q595327,33221792,Alberto_Denegri,Alberto Denegri,SOCCER PLAYER,slug_exacto
P-04554,Georgi,Denev,1950-04-18,,,,,,sin_match
P-68599,Thomas,Deng,1997-03-20,Q21621159,48134799,Thomas_Deng,Thomas Deng,SOCCER PLAYER,slug_exacto
P-34746,not applicable,Denílson,1943-03-28,Q742351,7163915,Denílson_Custódio_Machado,Denílson Custódio Machado,SOCCER PLAYER,slug_exacto
P-79146,not applicable,Denílson,1977-08-24,Q311641,1517188,Denílson_de_Oliveira_Araújo,Denílson de Oliveira Araújo,SOCCER PLAYER,slug_exacto
P-68567,Modesto,Denis,not available,Q2479930,33197261,Modesto_Denis,Modesto Denis,SOCCER PLAYER,slug_exacto
P-76640,Igor,Denisov,1984-05-17,Q188921,10026321,Igor_Denisov,Igor Denisov,SOCCER PLAYER,slug_exacto
P-27540,Memphis,Depay,1994-02-13,Q1894,35623176,Memphis_Depay,Memphis Depay,SOCCER PLAYER,slug_exacto
P-15506,not applicable,Dequinha,1928-03-19,,,,,,sin_match
P-84535,Eren,Derdiyok,1988-06-12,Q215577,12318000,Eren_Derdiyok,Eren Derdiyok,SOCCER PLAYER,slug_exacto
P-21077,René,Dereuddre,1930-06-26,,,,,,sin_match
P-06520,Dinko,Dermendzhiev,1941-06-02,Q2444179,7286007,Dinko_Dermendzhiev,Dinko Dermendzhiev,SOCCER PLAYER,slug_exacto
P-79380,Marcel,Desailly,1968-09-07,Q193625,413244,Marcel_Desailly,Marcel Desailly,SOCCER PLAYER,slug_exacto
P-61954,Didier,Deschamps,1968-10-15,Q508711,615832,Didier_Deschamps,Didier Deschamps,SOCCER PLAYER,slug_exacto
P-83389,Jean-Claude,Désir,1946-08-08,Q2597660,33280045,Jean-Claude_Désir,Jean-Claude Désir,SOCCER PLAYER,slug_exacto
P-13042,Philippe,Desmet,1958-11-29,Q1188415,13406658,Philippe_Desmet,Philippe Desmet,SOCCER PLAYER,slug_exacto
P-89452,Sergiño,Dest,2000-11-03,Q57456989,59076347,Sergiño_Dest,Sergiño Dest,SOCCER PLAYER,slug_exacto
P-91295,Adalbert,Deşu,1909-03-24,Q904755,18019009,Adalbert_Deșu,Adalbert Deșu,SOCCER PLAYER,api_qid
P-88653,Lajos,Détári,1963-04-24,Q986991,6822260,Lajos_Détári,Lajos Détári,COACH,slug_exacto
P-56193,Stjepan,Deverić,1961-08-20,Q965684,11962097,Stjepan_Deverić,Stjepan Deverić,SOCCER PLAYER,slug_exacto
P-05185,Alfredo,Devincenzi,1911-01-24,Q2713942,26484016,Alfredo_Devincenzi,Alfredo Devincenzi,SOCCER PLAYER,slug_exacto
P-64249,Cameron,Devlin,1998-06-07,Q57017726,58672619,Cameron_Devlin,Cameron Devlin,SOCCER PLAYER,slug_exacto
P-31088,François,Devries,1913-08-21,Q2330000,28395492,François_Devries,François Devries,SOCCER PLAYER,slug_exacto
P-89771,Johan,Devrindt,1944-04-14,Q628611,3328760,Johan_Devrindt,Johan Devrindt,SOCCER PLAYER,slug_exacto
P-23879,Nicolas,Dewalque,1945-09-20,,,,,,sin_match
P-79047,Ivan,Deyanov,1937-12-16,,,,,,sin_match
P-29548,Kazimierz,Deyna,1947-10-23,Q345702,948953,Kazimierz_Deyna,Kazimierz Deyna,SOCCER PLAYER,slug_exacto
P-53936,Gustavo,Dezotti,1964-02-14,Q974253,5259628,Gustavo_Dezotti,Gustavo Dezotti,SOCCER PLAYER,slug_exacto
P-58464,Said,Dghay,1964-01-14,,,,,,sin_match
P-12467,Tarak,Dhiab,1954-07-15,Q958968,3082084,Tarak_Dhiab,Tarak Dhiab,SOCCER PLAYER,slug_exacto
P-51388,Vikash,Dhorasoo,1973-10-10,Q298338,1809256,Vikash_Dhorasoo,Vikash Dhorasoo,SOCCER PLAYER,slug_exacto
P-32712,Mokhtar,Dhouib,1952-03-23,,,,,,sin_match
P-42659,Luigi,Di Biagio,1971-06-03,Q314053,1490764,Luigi_Di_Biagio,Luigi Di Biagio,SOCCER PLAYER,slug_exacto
P-69913,Antonio,Di Gennaro,1958-10-05,Q601793,9659454,Antonio_Di_Gennaro,Antonio Di Gennaro,SOCCER PLAYER,slug_exacto
P-59777,Angelo,Di Livio,1966-07-26,Q122294,1545032,Angelo_Di_Livio,Angelo Di Livio,SOCCER PLAYER,slug_exacto
P-65422,Laurent,Di Lorto,1909-01-01,,,,,,sin_match
P-42113,Ángel,Di María,1988-02-14,Q251683,8918937,Ángel_Di_María,Ángel Di María,SOCCER PLAYER,slug_exacto
P-07951,Roberto,Di Matteo,1970-05-29,Q193348,1554284,Roberto_Di_Matteo,Roberto Di Matteo,SOCCER PLAYER,slug_exacto
P-75306,Antonio,Di Natale,1977-10-13,Q167281,6153384,Antonio_Di_Natale,Antonio Di Natale,SOCCER PLAYER,slug_exacto
P-34403,Alfredo,Di Stéfano,1926-07-04,Q164546,615788,Alfredo_Di_Stéfano,Alfredo Di Stéfano,SOCCER PLAYER,slug_exacto
P-33622,Boulaye,Dia,1996-11-16,Q57603663,58841180,Boulaye_Dia,Boulaye Dia,SOCCER PLAYER,slug_exacto
P-82555,Abou,Diaby,1986-05-11,Q1943,3708613,Abou_Diaby,Abou Diaby,SOCCER PLAYER,slug_exacto
P-18863,Raoul,Diagne,1910-11-10,Q1333130,11506471,Raoul_Diagne,Raoul Diagne,SOCCER PLAYER,slug_exacto
P-77769,Abdou,Diallo,1996-05-04,Q18685713,44721438,Abdou_Diallo,Abdou Diallo,SOCCER PLAYER,slug_exacto
P-44035,Abdoulaye,Diallo,1992-03-30,Q178493,25261023,Abdoulaye_Diallo,Abdoulaye Diallo,SOCCER PLAYER,slug_exacto
P-02673,Omar,Diallo,1972-09-28,Q2407869,6044279,Omar_Diallo,Omar Diallo,SOCCER PLAYER,slug_exacto
P-88661,not applicable,Diamantino,1959-08-03,,,,,,sin_match
P-35019,Salif,Diao,1977-02-10,Q350785,1141494,Salif_Diao,Salif Diao,SOCCER PLAYER,slug_exacto
P-58415,Alou,Diarra,1981-07-15,Q1926,3630528,Alou_Diarra,Alou Diarra,SOCCER PLAYER,slug_exacto
P-10712,Rúben,Dias,1997-05-14,Q21621168,48550453,Rúben_Dias,Rúben Dias,SOCCER PLAYER,slug_exacto
P-09292,Krépin,Diatta,1999-02-25,Q29168109,53694566,Krépin_Diatta,Krépin Diatta,SOCCER PLAYER,slug_exacto
P-16046,Lamine,Diatta,1975-07-02,Q462792,2518522,Lamine_Diatta,Lamine Diatta,SOCCER PLAYER,slug_exacto
P-37309,Eusebio,Díaz,not available,Q2697444,33197279,Eusebio_Díaz,Eusebio Díaz,SOCCER PLAYER,slug_exacto
P-37614,Farid,Díaz,1983-07-20,Q5435246,23807711,Farid_Díaz,Farid Díaz,SOCCER PLAYER,slug_exacto
P-73717,Guillermo,Díaz,1930-12-29,Q603935,33259438,"Guillermo_Díaz_(footballer,_born_1930)",Guillermo Díaz,SOCCER PLAYER,slug_exacto
P-69852,Hernán,Díaz,1965-02-26,Q2604244,10227823,Hernán_Díaz,Hernán Díaz,SOCCER PLAYER,slug_exacto
P-05631,Isidoro,Díaz,1938-03-14,Q960910,16771461,Isidoro_Díaz,Isidoro Díaz,SOCCER PLAYER,slug_exacto
P-09945,Ismael,Díaz,1997-05-12,Q18921648,45199724,"Ismael_Díaz_(footballer,_born_1997)",Ismael Díaz,SOCCER PLAYER,slug_exacto
P-81779,Júnior,Díaz,1983-09-12,Q921418,15949969,Júnior_Díaz,Júnior Díaz,SOCCER PLAYER,slug_exacto
P-74494,Marcelo,Díaz,1986-12-30,Q1353070,9781207,Marcelo_Díaz,Marcelo Díaz,SOCCER PLAYER,slug_exacto
P-58071,Miguel Ángel,Díaz,1957-01-27,,,,,,sin_match
P-18360,Nelson,Díaz,1942-01-12,,,,,,sin_match
P-78111,Ramón,Díaz,1959-08-29,Q348557,2967958,Ramón_Díaz,Ramón Díaz,SOCCER PLAYER,slug_exacto
P-93346,Rubén Toribio,Díaz,1952-04-17,Q921732,8870388,Rubén_Toribio_Díaz,Rubén Toribio Díaz,SOCCER PLAYER,slug_exacto
P-31804,Walter,Dick,1905-09-20,,,,,,sin_match
P-49092,Jimmy,Dickinson,1925-04-25,Q1352718,981969,Jimmy_Dickinson,Jimmy Dickinson,SOCCER PLAYER,slug_exacto
P-27005,not applicable,Dida,1934-03-26,Q2294362,5818750,"Dida_(footballer,_born_1934)",Dida,SOCCER PLAYER,api_qid
P-02795,not applicable,Dida,1973-10-07,Q188544,1497143,"Dida_(footballer,_born_1973)",Dida,SOCCER PLAYER,slug_exacto
P-16891,Jan,Diddens,1908-09-14,Q219361,28393861,Jan_Diddens,Jan Diddens,SOCCER PLAYER,slug_exacto
P-76740,not applicable,Didi,1928-10-08,Q312486,30871737,"Didi_(footballer,_born_1928)",Didi,SOCCER PLAYER,api_qid
P-59970,Joey,Didulica,1977-10-14,Q448906,1447088,Joey_Didulica,Joey Didulica,SOCCER PLAYER,slug_exacto
P-54100,Serey,Dié,1984-11-07,Q525816,18666186,Serey_Dié,Serey Dié,SOCCER PLAYER,slug_exacto
P-27280,Famara,Diédhiou,1992-12-15,Q17350546,43792086,Famara_Diédhiou,Famara Diédhiou,SOCCER PLAYER,slug_exacto
P-74210,Franz,Dienert,1900-01-01,Q568346,15537572,Franz_Dienert,Franz Dienert,SOCCER PLAYER,slug_exacto
P-88928,Bamba,Dieng,2000-03-23,Q105426667,66703308,Bamba_Dieng,Bamba Dieng,SOCCER PLAYER,slug_exacto
P-99821,Seny,Dieng,1994-11-23,Q56222134,57390712,Seny_Dieng,Seny Dieng,SOCCER PLAYER,slug_exacto
P-80274,Robert,Dienst,1928-03-01,Q727915,12417149,Robert_Dienst,Robert Dienst,SOCCER PLAYER,slug_exacto
P-31219,Eric,Dier,1994-01-15,Q1439915,30544818,Eric_Dier,Eric Dier,SOCCER PLAYER,slug_exacto
P-09958,Peter,Dietrich,1944-03-06,Q657982,7350395,Peter_Dietrich,Peter Dietrich,SOCCER PLAYER,slug_exacto
P-55894,Bernard,Dietz,1948-03-22,Q704308,7271955,Bernard_Dietz,Bernard Dietz,SOCCER PLAYER,slug_exacto
P-03125,Todor,Diev,1934-01-28,Q2464595,7962001,Todor_Diev,Todor Diev,SOCCER PLAYER,slug_exacto
P-67129,Lucas,Digne,1993-07-20,Q72648,28235078,Lucas_Digne,Lucas Digne,SOCCER PLAYER,slug_exacto
P-06318,Johann,Dihanich,1958-10-24,,,,,,sin_match
P-92279,Kagisho,Dikgacoi,1984-11-24,Q215434,12868657,Kagisho_Dikgacoi,Kagisho Dikgacoi,SOCCER PLAYER,slug_exacto
P-11986,Vasilis,Dimitriadis,1966-02-01,Q2537059,14408569,Vasilis_Dimitriadis,Vasilis Dimitriadis,SOCCER PLAYER,slug_exacto
P-25752,Georgi,Dimitrov,1959-01-14,Q1372329,17293399,"Georgi_Dimitrov_(footballer,_born_1959)",Georgi Dimitrov,SOCCER PLAYER,slug_exacto
P-19802,Ivan,Dimitrov,1935-05-14,Q1989768,33291087,Ivan_Dimitrov_(footballer),Ivan Dimitrov,SOCCER PLAYER,slug_exacto
P-46885,Panteley,Dimitrov,1940-11-02,,,,,,sin_match
P-31348,Dimitar,Dimov,1937-12-13,,,,,,sin_match
P-86942,Roberto,Dinamite,1954-04-13,Q550019,3156025,Roberto_Dinamite,Roberto Dinamite,SOCCER PLAYER,slug_exacto
P-72128,Mehmet,Dinçer,1924-01-01,,,,,,sin_match
P-93241,Aruna,Dindane,1980-11-26,Q311554,1769579,Aruna_Dindane,Aruna Dindane,SOCCER PLAYER,slug_exacto
P-44661,Sirous,Dinmohammadi,1970-07-02,Q2629407,6942178,Sirous_Dinmohammadi,Sirous Dinmohammadi,SOCCER PLAYER,slug_exacto
P-98936,Cornel,Dinu,1948-08-02,Q1133235,5417517,Cornel_Dinu,Cornel Dinu,SOCCER PLAYER,slug_exacto
P-29429,Víctor,Diogo,1958-04-09,Q2628041,8708338,Víctor_Diogo,Víctor Diogo,SOCCER PLAYER,slug_exacto
P-07076,Ismaël,Diomandé,1992-08-28,Q6084996,36888971,Ismaël_Diomandé,Ismaël Diomandé,SOCCER PLAYER,slug_exacto
P-54985,Bernard,Diomède,1974-01-23,Q372046,5277430,Bernard_Diomède,Bernard Diomède,SOCCER PLAYER,slug_exacto
P-82212,Papa Bouba,Diop,1978-01-28,Q313753,1053469,Papa_Bouba_Diop,Papa Bouba Diop,SOCCER PLAYER,slug_exacto
P-26508,Nicholas,DiOrio,1921-02-04,,,,,,sin_match
P-84943,El Hadji,Diouf,1981-01-15,Q988626,582420,El_Hadji_Diouf,El Hadji Diouf,SOCCER PLAYER,slug_exacto
P-29136,Mame Biram,Diouf,1987-12-16,Q19051,16160780,Mame_Biram_Diouf,Mame Biram Diouf,SOCCER PLAYER,slug_exacto
P-98153,Nabil,Dirar,1986-02-25,Q727417,12809412,Nabil_Dirar,Nabil Dirar,SOCCER PLAYER,slug_exacto
P-89519,not applicable,Dirceu,1952-06-15,Q455565,3133661,Dirceu,Dirceu,SOCCER PLAYER,slug_exacto
P-01895,Henri,Dirickx,1927-07-07,Q514492,31293569,Henri_Dirickx,Henri Dirickx,SOCCER PLAYER,slug_exacto
P-09221,Basri,Dirimlili,1929-06-07,Q810440,12958703,Basri_Dirimlili,Basri Dirimlili,SOCCER PLAYER,slug_exacto
P-91324,Axel,Disasi,1998-03-11,Q23887767,50200882,Axel_Disasi,Axel Disasi,SOCCER PLAYER,slug_exacto
P-24300,Mix,Diskerud,1990-10-02,Q225583,22100640,Mix_Diskerud,Mix Diskerud,SOCCER PLAYER,slug_exacto
P-56500,László,Disztl,1962-06-04,,,,,,sin_match
P-71520,Péter,Disztl,1960-03-30,,,,,,sin_match
P-82421,Ted,Ditchburn,1921-10-24,Q1353714,4855647,Ted_Ditchburn,Ted Ditchburn,SOCCER PLAYER,slug_exacto
P-08967,Kerry,Dixon,1961-07-24,Q703734,2863273,Kerry_Dixon,Kerry Dixon,SOCCER PLAYER,slug_exacto
P-40167,Linval,Dixon,1971-09-14,,,,,,sin_match
P-59147,Abdelmoumene,Djabou,1987-01-31,Q2821193,19543979,Abdelmoumene_Djabou,Abdelmoumene Djabou,SOCCER PLAYER,slug_exacto
P-75959,Constant,Djakpa,1986-10-17,Q519023,13023396,Constant_Djakpa,Constant Djakpa,SOCCER PLAYER,slug_exacto
P-10693,Rafik,Djebbour,1984-03-08,Q316395,8174063,Rafik_Djebbour,Rafik Djebbour,SOCCER PLAYER,slug_exacto
P-56970,Eric,Djemba-Djemba,1981-05-04,Q314371,1258483,Eric_Djemba-Djemba,Eric Djemba-Djemba,SOCCER PLAYER,slug_exacto
P-75443,Cédric,Djeugoué,1992-08-28,Q16873020,42746044,Cédric_Djeugoué,Cédric Djeugoué,SOCCER PLAYER,slug_exacto
P-59808,Alexander,Djiku,1994-08-09,Q17385842,43232296,Alexander_Djiku,Alexander Djiku,SOCCER PLAYER,slug_exacto
P-36769,Bonaventure,Djonkep,1961-08-20,,,,,,sin_match
P-86721,Jean,Djorkaeff,1939-10-27,Q579872,6243810,Jean_Djorkaeff,Jean Djorkaeff,SOCCER PLAYER,slug_exacto
P-80680,Youri,Djorkaeff,1968-03-09,Q217482,1028629,Youri_Djorkaeff,Youri Djorkaeff,SOCCER PLAYER,slug_exacto
P-25758,Johan,Djourou,1987-01-18,Q215770,1346723,Johan_Djourou,Johan Djourou,SOCCER PLAYER,slug_exacto
P-72770,Marko,Dmitrović,1992-01-24,Q4162928,42093247,Marko_Dmitrović,Marko Dmitrović,SOCCER PLAYER,slug_exacto
P-58907,Ritsu,Dōan,1998-06-16,Q20630956,47036626,Ritsu_Doan,Ritsu Doan,SOCCER PLAYER,api_qid
